Date,Close,Predictions,Growth,Growth Percent
2020-12-19,13530.0,13877.5625,1.0,2.191181885125184
2020-12-20,13000.0,13887.06,1.0,2.6390212144308944
2020-12-21,12760.0,13648.019,1.0,4.984758112980769
2020-12-22,13250.0,13344.371,1.0,4.579710766065831
2020-12-23,13890.0,13423.191,1.0,1.3071049528301886
2020-12-24,13890.0,13883.62,0.0,-0.04593148173146148
2020-12-25,13890.0,14203.835,1.0,2.259430964272858
2020-12-26,13670.0,14318.449,1.0,3.084587607991361
2020-12-27,13730.0,14192.869,1.0,3.824938848756401
2020-12-28,13790.0,14090.705,1.0,2.627130940458849
2020-12-29,13190.0,14070.369,1.0,2.0331337246192893
2020-12-30,12670.0,13766.713,1.0,4.3723494361258535
2020-12-31,12670.0,13284.528,1.0,4.85026298589187
2021-01-01,12670.0,13008.173,1.0,2.6690832798934494
2021-01-02,12040.0,12928.253,1.0,2.0383025231846883
2021-01-03,11530.0,12626.183,1.0,4.868626388600498
2021-01-04,11580.0,12171.455,1.0,5.563357138985256
2021-01-05,11080.0,11931.063,1.0,3.0316362397452505
2021-01-06,10560.0,11612.855,1.0,4.809164880415163
2021-01-07,10560.0,11177.443,1.0,5.847001509232955
2021-01-08,10560.0,10923.303,1.0,3.4403668027935606
2021-01-09,10170.0,10833.5205,1.0,2.590156323982008
2021-01-10,10610.0,10637.363,1.0,4.595509156833825
2021-01-11,10300.0,10718.714,1.0,1.02463588301131
2021-01-12,9830.0,10673.953,1.0,3.6306128640776696
2021-01-13,9350.0,10386.987,1.0,5.6661984200152595
2021-01-14,9350.0,9939.086,1.0,6.30038435828877
2021-01-15,9350.0,9655.967,1.0,3.272372159090909
2021-01-16,8960.0,9543.362,1.0,2.0680460394385025
2021-01-17,8960.0,9344.44,1.0,4.290629795619419
2021-01-18,8890.0,9218.196,1.0,2.8816550118582587
2021-01-19,8530.0,9134.51,1.0,2.7503910643982
2021-01-20,8450.0,8931.173,1.0,4.7030814954572095
2021-01-21,8450.0,8751.896,1.0,3.572739460059172
2021-01-22,8450.0,8657.045,1.0,2.4502357618343193
2021-01-23,8820.0,8624.572,1.0,2.065943971893491
2021-01-24,8810.0,8792.139,0.0,-0.31588807397959184
2021-01-25,8460.0,8927.692,1.0,1.3358953781214529
2021-01-26,8100.0,8827.844,1.0,4.34803486997636
2021-01-27,7740.0,8543.092,1.0,5.470269097222222
2021-01-28,7740.0,8172.3467,1.0,5.585874414567184
2021-01-29,7740.0,7946.416,1.0,2.666873586886305
2021-01-30,8100.0,7860.593,1.0,1.5580461684431524
2021-01-31,8120.0,8016.6616,-1.0,-1.0288688753858026
2021-02-01,7780.0,8177.6074,1.0,0.7094510083128079
2021-02-02,7900.0,8113.3013,1.0,4.284078014540489
2021-02-03,8150.0,8071.3193,1.0,2.1685991890822787
2021-02-04,8150.0,8161.8975,0.0,0.145981115797546
2021-02-05,8150.0,8242.744,1.0,1.1379649156441718
2021-02-06,7780.0,8283.251,1.0,1.6349813075153374
2021-02-07,8130.0,8124.2583,1.0,4.424913891789846
2021-02-08,8140.0,8143.955,0.0,0.1716491774292743
2021-02-09,8480.0,8203.807,1.0,0.7838653639434889
2021-02-10,8480.0,8405.031,-1.0,-0.8840654481132075
2021-02-11,8480.0,8553.033,1.0,0.861240602889151
2021-02-12,8480.0,8620.733,1.0,1.659591962706368
2021-02-13,8970.0,8635.329,1.0,1.8317111033313678
2021-02-14,9050.0,8854.855,-1.0,-1.2836625557413601
2021-02-15,8870.0,9063.755,0.0,0.15198765538674033
2021-02-16,8760.0,9091.383,1.0,2.495860343855693
2021-02-17,8700.0,9008.437,1.0,2.836033372574201
2021-02-18,8700.0,8906.714,1.0,2.376021461925287
2021-02-19,8700.0,8848.094,1.0,1.702227011494253
2021-02-20,8630.0,8830.676,1.0,1.502020474137931
2021-02-21,8620.0,8803.566,1.0,2.0111982184241017
2021-02-22,8610.0,8785.381,1.0,1.9185714544663575
2021-02-23,8540.0,8775.226,1.0,1.9189963523519162
2021-02-24,8520.0,8740.46,1.0,2.3473063341627634
2021-02-25,8520.0,8706.336,1.0,2.187041519953052
2021-02-26,8520.0,8687.486,1.0,1.965801973298122
2021-02-27,8520.0,8680.621,1.0,1.8852241050469485
2021-02-28,8520.0,8679.428,1.0,1.871217539612676
2021-03-01,8500.0,8679.541,1.0,1.8725471317488263
2021-03-02,8460.0,8669.85,1.0,1.9982306985294118
2021-03-03,8460.0,8642.725,1.0,2.159865359042553
2021-03-04,8460.0,8622.7,1.0,1.923170157358156
2021-03-05,8460.0,8613.002,1.0,1.8085337248817965
2021-03-06,8430.0,8610.183,1.0,1.7752082409869978
2021-03-07,8390.0,8596.538,1.0,1.9755407584519573
2021-03-08,8330.0,8567.841,1.0,2.1196760466328963
2021-03-09,8230.0,8520.555,1.0,2.2875712785114044
2021-03-10,8230.0,8443.974,1.0,2.5999226344167683
2021-03-11,8230.0,8394.798,1.0,2.002404028705954
2021-03-12,8230.0,8375.138,1.0,1.7635199916464155
2021-03-13,8210.0,8372.596,1.0,1.7326330877885783
2021-03-14,8160.0,8366.811,1.0,1.9099944808160778
2021-03-15,8030.0,8339.732,1.0,2.202603209252451
2021-03-16,8010.0,8259.336,1.0,2.8559892590286426
2021-03-17,7900.0,8191.748,1.0,2.2690143180399502
2021-03-18,7900.0,8107.105,1.0,2.62158203125
2021-03-19,7900.0,8056.404,1.0,1.9797950454905062
2021-03-20,7900.0,8037.3384,1.0,1.7384604924841771
2021-03-21,7900.0,8035.3213,1.0,1.7129277096518989
2021-03-22,7900.0,8038.538,1.0,1.7536466574367089
2021-03-23,7900.0,8040.9814,1.0,1.7845752571202533
2021-03-24,7900.0,8041.0054,1.0,1.7848781151107596
2021-03-25,7900.0,8039.128,1.0,1.7611130340189871
2021-03-26,7900.0,8036.4473,1.0,1.7271805775316456
2021-03-27,8230.0,8033.8564,1.0,1.6943853837025316
2021-03-28,8340.0,8182.1396,-1.0,-0.5815352559234508
2021-03-29,8340.0,8352.601,0.0,0.15108616232014388
2021-03-30,8360.0,8451.977,1.0,1.342644634292566
2021-03-31,8830.0,8495.804,1.0,1.6244463030801435
2021-04-01,8830.0,8720.258,-1.0,-1.2428333805209513
2021-04-02,8830.0,8887.882,1.0,0.6555134307757645
2021-04-03,8710.0,8964.894,1.0,1.5276733260192525
2021-04-04,8620.0,8926.695,1.0,2.48789107347876
2021-04-05,8450.0,8834.5205,1.0,2.4886369815835265
2021-04-06,8820.0,8693.217,1.0,2.8783052884615383
2021-04-07,8860.0,8778.213,0.0,-0.47377675028344673
2021-04-08,8860.0,8904.763,1.0,0.5052222947234764
2021-04-09,8860.0,8989.2,1.0,1.4582414820823928
2021-04-10,8710.0,9026.036,1.0,1.8739969843397293
2021-04-11,8830.0,8963.476,1.0,2.9101674619690012
2021-04-12,9250.0,8959.216,1.0,1.4633728234711212
2021-04-13,9690.0,9166.978,-1.0,-0.8975401182432433
2021-04-14,9500.0,9541.942,-1.0,-1.5279423858359131
2021-04-15,9500.0,9697.8125,1.0,2.0822368421052633
2021-04-16,9500.0,9723.916,1.0,2.3570106907894735
2021-04-17,9480.0,9700.248,1.0,2.107874177631579
2021-04-18,9480.0,9663.025,1.0,1.9306475804324894
2021-04-19,9460.0,9640.381,1.0,1.6917812170358648
2021-04-20,9340.0,9625.356,1.0,1.7479539673625792
2021-04-21,9330.0,9566.344,1.0,2.423380620985011
2021-04-22,9330.0,9522.616,1.0,2.064482432341908
2021-04-23,9330.0,9505.797,1.0,1.8842108788853162
2021-04-24,9300.0,9506.059,1.0,1.887016010182208
2021-04-25,9300.0,9498.076,1.0,2.129851310483871
2021-04-26,9290.0,9492.374,1.0,2.0685378864247315
2021-04-27,9240.0,9484.897,1.0,2.0979274589612484
2021-04-28,8970.0,9456.234,1.0,2.3401988636363638
2021-04-29,8970.0,9307.821,1.0,3.766123623885173
2021-04-30,8970.0,9197.319,1.0,2.5342177919453737
2021-05-01,8800.0,9146.651,1.0,1.969357493729097
2021-05-02,8790.0,9056.127,1.0,2.9105335582386362
2021-05-03,8790.0,8993.761,1.0,2.318097180745165
2021-05-04,8790.0,8967.207,1.0,2.0160071814562004
2021-05-05,8750.0,8961.925,1.0,1.9559135914391352
2021-05-06,8750.0,8945.385,1.0,2.23296875
2021-05-07,8750.0,8932.419,1.0,2.0847879464285715
2021-05-08,8750.0,8924.609,1.0,1.9955357142857142
2021-05-09,8750.0,8920.11,1.0,1.9441183035714287
2021-05-10,8740.0,8917.153,1.0,1.9103236607142855
2021-05-11,8670.0,8910.172,1.0,1.9470466247139588
2021-05-12,8660.0,8871.988,1.0,2.329737961361015
2021-05-13,8660.0,8838.131,1.0,2.056938329965358
2021-05-14,8660.0,8820.451,1.0,1.852784894630485
2021-05-15,8230.0,8815.137,1.0,1.791417075635104
2021-05-16,8160.0,8617.021,1.0,4.702569676488457
2021-05-17,7860.0,8429.057,1.0,3.2972627527573533
2021-05-18,7480.0,8191.6216,1.0,4.219104097089694
2021-05-19,7140.0,7878.8345,1.0,5.332011666527406
2021-05-20,7140.0,7537.2827,1.0,5.564183681285014
2021-05-21,7140.0,7343.0127,1.0,2.84331506039916
2021-05-22,7100.0,7274.2686,1.0,1.8805119704131654
2021-05-23,6750.0,7252.235,1.0,2.1441530039612675
2021-05-24,6420.0,7096.2656,1.0,5.129861111111111
2021-05-25,6180.0,6826.361,1.0,6.329608097254673
2021-05-26,5900.0,6536.012,1.0,5.760715324130259
2021-05-27,5900.0,6241.6357,1.0,5.790436308262712
2021-05-28,5900.0,6071.644,1.0,2.909221067266949
2021-05-29,6170.0,6005.75,1.0,1.792372881355932
2021-05-30,6050.0,6111.0254,-1.0,-0.9558283529173419
2021-05-31,5760.0,6162.35,1.0,1.8570264075413223
2021-06-01,5500.0,6049.2505,1.0,5.021709865993924
2021-06-02,5480.0,5825.1973,1.0,5.912677556818182
2021-06-03,5480.0,5654.6313,1.0,3.186703424384124
2021-06-04,5480.0,5567.6846,1.0,1.6000833998631387
2021-06-05,5480.0,5539.2275,1.0,1.0807945084397812
2021-06-06,5480.0,5538.5444,1.0,1.0683290801779197
2021-06-07,5730.0,5545.164,1.0,1.1891252281021898
2021-06-08,5950.0,5656.192,-1.0,-1.2880995718804538
2021-06-09,5840.0,5840.098,-1.0,-1.8470900078781511
2021-06-10,5840.0,5915.9233,1.0,1.3000571891053083
2021-06-11,5840.0,5928.4155,1.0,1.5139645093107879
2021-06-12,5600.0,5915.717,1.0,1.2965204944349316
2021-06-13,5660.0,5797.1914,1.0,3.5212751116071432
2021-06-14,5930.0,5727.46,1.0,1.191872101369258
2021-06-15,5830.0,5816.67,-1.0,-1.911131165682968
2021-06-16,5590.0,5869.2354,1.0,0.6729905928387651
2021-06-17,5590.0,5789.4785,1.0,3.5684886516100174
2021-06-18,5590.0,5709.772,1.0,2.1426113176431127
2021-06-19,5520.0,5663.7026,1.0,1.3184729287790697
2021-06-20,5720.0,5616.9355,1.0,1.7560787477355073
2021-06-21,5960.0,5676.167,-1.0,-0.7663113253933566
2021-06-22,6240.0,5841.447,-1.0,-1.9891480311451344
2021-06-23,6520.0,6085.52,-1.0,-2.4756407126402245
2021-06-24,6520.0,6366.96,-1.0,-2.347239862921779
2021-06-25,6520.0,6534.9067,0.0,0.2286309552338957
2021-06-26,6470.0,6597.0396,1.0,1.181588202166411
2021-06-27,6650.0,6579.163,1.0,1.687219257148377
2021-06-28,6930.0,6625.498,0.0,-0.3684504229323308
2021-06-29,6890.0,6792.3438,-1.0,-1.986381673881674
2021-06-30,6670.0,6903.443,0.0,0.1951069824927431
2021-07-01,6670.0,6857.6743,1.0,2.813707892147676
2021-07-02,6670.0,6793.1357,1.0,1.8461130762743627
2021-07-03,6430.0,6753.2485,1.0,1.248103975356072
2021-07-04,6420.0,6634.64,1.0,3.182583774786159
2021-07-05,6720.0,6546.369,1.0,1.968366676401869
2021-07-06,6690.0,6637.9663,-1.0,-1.2207394554501487
2021-07-07,6710.0,6726.0415,1.0,0.5387369791666666
2021-07-08,6710.0,6785.776,1.0,1.1292977482302533
2021-07-09,6710.0,6811.384,1.0,1.5109357535394934
2021-07-10,6610.0,6815.1084,1.0,1.5664440899776453
2021-07-11,6700.0,6765.699,1.0,2.355510117246596
2021-07-12,6760.0,6762.478,1.0,0.9325078708022387
2021-07-13,6640.0,6798.446,1.0,0.5687248636279586
2021-07-14,6690.0,6776.644,1.0,2.0578922133847892
2021-07-15,6690.0,6771.9355,1.0,1.2247465900597907
2021-07-16,6690.0,6773.601,1.0,1.249642365003737
2021-07-17,6690.0,6776.574,1.0,1.2940839872944694
2021-07-18,6690.0,6778.895,1.0,1.328774581931988
2021-07-19,6670.0,6780.1978,1.0,1.3482474425448432
2021-07-20,6670.0,6771.9336,1.0,1.5282397863568216
2021-07-21,6670.0,6764.8057,1.0,1.4213742738005997
2021-07-22,6670.0,6761.0493,1.0,1.3650572174850075
2021-07-23,6670.0,6759.872,1.0,1.3474073510119942
2021-07-24,6670.0,6759.959,1.0,1.3487104104197902
2021-07-25,6670.0,6760.3706,1.0,1.3548816412106446
2021-07-26,6990.0,6760.662,1.0,1.3592520146176912
2021-07-27,6740.0,6901.6978,-1.0,-1.2632653232296138
2021-07-28,6510.0,6907.222,1.0,2.481041067785608
2021-07-29,6510.0,6774.2515,1.0,4.059162286386329
2021-07-30,6510.0,6662.3022,1.0,2.3395122287826418
2021-07-31,6600.0,6603.9287,1.0,1.4428373415898617
2021-08-01,6560.0,6625.6265,0.0,0.3882797703598485
2021-08-02,6690.0,6643.0195,1.0,1.2655416349085367
2021-08-03,6390.0,6710.0566,0.0,0.2998003082959641
2021-08-04,6240.0,6629.047,1.0,3.7409526604068857
2021-08-05,6240.0,6479.0107,1.0,3.83030035556891
2021-08-06,6240.0,6374.6904,1.0,2.158500475761218
2021-08-07,6390.0,6327.0073,1.0,1.39434814453125
2021-08-08,6340.0,6380.858,0.0,-0.14306869865023475
2021-08-09,6500.0,6417.0605,1.0,1.2154660390378549
2021-08-10,6570.0,6503.016,0.0,0.046401742788461535
2021-08-11,6640.0,6593.9194,0.0,0.3640705265410959
2021-08-12,6640.0,6675.6997,1.0,0.5376461902296686
2021-08-13,6640.0,6717.4224,1.0,1.1659994470067772
2021-08-14,6950.0,6728.598,1.0,1.3343094055911144
2021-08-15,7100.0,6861.999,-1.0,-1.2662011016187051
2021-08-16,7100.0,7035.0176,-1.0,-0.9152453785211268
2021-08-17,7100.0,7143.3906,1.0,0.6111355633802817
2021-08-18,7100.0,7187.308,1.0,1.2296916263204225
2021-08-19,7100.0,7194.5107,1.0,1.3311372139084505
2021-08-20,7100.0,7189.0522,1.0,1.2542569872359155
2021-08-21,7100.0,7183.8887,1.0,1.1815305897887323
2021-08-22,7430.0,7183.125,1.0,1.170774647887324
2021-08-23,7320.0,7333.2935,-1.0,-1.301568546012786
2021-08-24,7510.0,7409.3843,1.0,1.2210966850239071
2021-08-25,7700.0,7519.902,0.0,0.13184894099533953
2021-08-26,7700.0,7675.576,0.0,-0.31719257305194803
2021-08-27,7700.0,7773.5645,1.0,0.9553825081168831
2021-08-28,8080.0,7812.5166,1.0,1.4612545657467533
2021-08-29,8350.0,7990.125,-1.0,-1.1123143564356435
2021-08-30,8570.0,8247.088,-1.0,-1.2324803517964071
2021-08-31,8870.0,8511.445,-1.0,-0.6832518961493582
2021-09-01,8890.0,8797.301,-1.0,-0.8196078776775648
2021-09-02,8890.0,8966.971,1.0,0.8658121836332959
2021-09-03,8890.0,9028.011,1.0,1.5524267962598426
2021-09-04,8790.0,9032.164,1.0,1.5991458098987628
2021-09-05,8800.0,8974.08,1.0,2.0941988410125143
2021-09-06,8720.0,8934.693,1.0,1.530606356534091
2021-09-07,8330.0,8885.475,1.0,1.897644602924312
2021-09-08,8320.0,8681.283,1.0,4.217085271608643
2021-09-09,8320.0,8531.9,1.0,2.546879695012019
2021-09-10,8320.0,8467.891,1.0,1.7775315504807692
2021-09-11,8010.0,8458.918,1.0,1.6696871243990385
2021-09-12,7630.0,8329.076,1.0,3.983472807428215
2021-09-13,7430.0,8055.5093,1.0,5.576792625737221
2021-09-14,7690.0,7777.628,1.0,4.678706994448183
2021-09-15,7860.0,7738.9795,1.0,0.636924475780234
2021-09-16,7860.0,7855.746,0.0,-0.05412094465648855
2021-09-17,7860.0,7961.696,1.0,1.293839704596056
2021-09-18,7510.0,8015.926,1.0,1.9837885655216283
2021-09-19,7210.0,7869.312,1.0,4.784447559503994
2021-09-20,7220.0,7597.22,1.0,5.370599373699723
2021-09-21,6880.0,7414.903,1.0,2.699485208189058
2021-09-22,6660.0,7183.753,1.0,4.4150135128997094
2021-09-23,6660.0,6947.27,1.0,4.313363656625375
2021-09-24,6660.0,6815.1714,1.0,2.3299007014827327
2021-09-25,6970.0,6769.343,1.0,1.6417833849474472
2021-09-26,6900.0,6903.6787,-1.0,-0.9515249506814921
2021-09-27,6900.0,6994.9336,1.0,1.3758491847826086
2021-09-28,6960.0,7033.044,1.0,1.9281731204710144
2021-09-29,7190.0,7062.333,1.0,1.4703018363864944
2021-09-30,7190.0,7173.5557,0.0,-0.22871120914464532
2021-10-01,7190.0,7253.45,1.0,0.8824783770862309
2021-10-02,7130.0,7287.8125,1.0,1.3603963838664812
2021-10-03,7280.0,7266.4443,1.0,1.913665300666199
2021-10-04,7450.0,7305.9067,0.0,0.3558617895776099
2021-10-05,7450.0,7419.722,0.0,-0.4064138527684564
2021-10-06,7430.0,7503.9956,1.0,0.7247732277684563
2021-10-07,7430.0,7535.7866,1.0,1.4237768653263796
2021-10-08,7430.0,7540.3887,1.0,1.4857156376177658
2021-10-09,7090.0,7536.282,1.0,1.4304471946500672
2021-10-10,6800.0,7380.4907,1.0,4.097189318141749
2021-10-11,6750.0,7127.8115,1.0,4.820757697610294
2021-10-12,6430.0,6941.448,1.0,2.8362702546296297
2021-10-13,6160.0,6715.8677,1.0,4.445842547142301
2021-10-14,6160.0,6465.0874,1.0,4.952717570515422
2021-10-15,6160.0,6319.572,1.0,2.5904509309050328
2021-10-16,6320.0,6265.7734,1.0,1.7171012581168832
2021-10-17,6080.0,6329.4756,0.0,0.14993015723892406
2021-10-18,6050.0,6291.3066,1.0,3.475438168174342
2021-10-19,6310.0,6227.5093,1.0,2.9340376420454546
2021-10-20,6190.0,6292.2627,0.0,-0.281098331022187
2021-10-21,6190.0,6306.38,1.0,1.880127347536349
2021-10-22,6190.0,6298.4067,1.0,1.7513204891962846
2021-10-23,5890.0,6284.729,1.0,1.5303554750605817
2021-10-24,5890.0,6143.18,1.0,4.298474970819185
2021-10-25,5730.0,6028.299,1.0,2.3480276421901527
2021-10-26,5760.0,5900.157,1.0,2.9695851058027922
2021-10-27,5740.0,5837.485,1.0,1.3452233208550348
2021-10-28,5740.0,5811.3745,1.0,1.2434583923127178
2021-10-29,5740.0,5807.3584,1.0,1.1734912619773519
2021-10-30,5790.0,5811.238,1.0,1.2410765325566202
2021-10-31,5590.0,5836.378,1.0,0.8010005127374785
2021-11-01,5840.0,5769.439,1.0,3.209999371086762
2021-11-02,6090.0,5812.508,0.0,-0.4707566352739726
2021-11-03,6370.0,5971.6855,-1.0,-1.9427660611658455
2021-11-04,6370.0,6214.2036,-1.0,-2.445783151000785
2021-11-05,6370.0,6373.797,0.0,0.05960557299843014
2021-11-06,6680.0,6440.7344,1.0,1.110429748822606
2021-11-07,6850.0,6586.941,-1.0,-1.393100030407934
2021-11-08,7060.0,6763.2783,-1.0,-1.2660099224452555
2021-11-09,6760.0,6963.771,-1.0,-1.3630170524964589
2021-11-10,7080.0,6950.631,1.0,2.8199831268491122
2021-11-11,7080.0,7030.186,-1.0,-0.7035870740642656
2021-11-12,7080.0,7099.205,0.0,0.2712581656073446
2021-11-13,6730.0,7138.2437,1.0,0.822650456832627
2021-11-14,7040.0,7000.033,1.0,4.012380432763744
2021-11-15,6840.0,7016.8164,0.0,-0.3293124112215909
2021-11-16,6820.0,6979.8887,1.0,2.0451560215643276
2021-11-17,7090.0,6940.655,1.0,1.769131747159091
2021-11-18,7090.0,7039.6694,-1.0,-0.7098810494534555
2021-11-19,7090.0,7132.8706,1.0,0.6046629826339915
2021-11-20,7030.0,7185.0005,1.0,1.3399222606664316
2021-11-21,7340.0,7176.1245,1.0,2.0785848039651493
2021-11-22,7350.0,7291.851,-1.0,-0.6559799152758856
2021-11-23,7150.0,7392.0093,1.0,0.5715547937925171
2021-11-24,7420.0,7354.443,1.0,2.859340854458042
2021-11-25,7420.0,7417.797,0.0,-0.029691711590296495
2021-11-26,7420.0,7478.0845,1.0,0.7828096045316711
2021-11-27,7430.0,7511.8633,1.0,1.2380496125336928
2021-11-28,7770.0,7528.858,1.0,1.3305236898553163
2021-11-29,8070.0,7687.3423,-1.0,-1.0638058538449164
2021-11-30,7790.0,7948.597,-1.0,-1.504372144129492
2021-12-01,7430.0,7993.7285,1.0,2.615256939987163
2021-12-02,7430.0,7799.9775,1.0,4.9795092740578735
2021-12-03,7430.0,7630.3184,1.0,2.6960748233512786
2021-12-04,7140.0,7542.182,1.0,1.5098536864905787
2021-12-05,7070.0,7387.8027,1.0,3.470626531862745
2021-12-06,7180.0,7258.4263,1.0,2.6651523271746815
2021-12-07,6890.0,7244.572,1.0,0.8993283752611421
2021-12-08,7200.0,7140.21,1.0,3.631494353229318
2021-12-09,7200.0,7197.9077,0.0,-0.029059516059027776
2021-12-10,7200.0,7271.154,1.0,0.9882473415798612
2021-12-11,6950.0,7315.535,1.0,1.6046549479166667
2021-12-12,6610.0,7218.927,1.0,3.869449752697842
2021-12-13,6320.0,6975.098,1.0,5.523421248581695
2021-12-14,6070.0,6670.9287,1.0,5.552669476859178
2021-12-15,6290.0,6374.738,1.0,5.020391976420922
2021-12-16,6290.0,6306.034,0.0,0.2549154163354531
2021-12-17,6290.0,6328.4326,1.0,0.6110114020270271
2021-12-18,6600.0,6367.8296,1.0,1.237354369534976
2021-12-19,6740.0,6529.608,-1.0,-1.066546815814394
2021-12-20,6760.0,6712.1133,0.0,-0.4137495363501484
2021-12-21,7020.0,6825.905,1.0,0.9749228573409763
2021-12-22,7320.0,6981.9155,-1.0,-0.5425138555021368
2021-12-23,7320.0,7208.9106,-1.0,-1.5176141457479508
2021-12-24,7320.0,7351.4517,0.0,0.4296674884733606
2021-12-25,7470.0,7406.9624,1.0,1.1880109609801912
2021-12-26,7530.0,7480.716,0.0,0.14345140980589025
2021-12-27,7890.0,7553.2515,0.0,0.3087843936752988
2021-12-28,8210.0,7757.5483,-1.0,-1.6787282656051963
2021-12-29,8450.0,8053.2563,-1.0,-1.9091796875
2021-12-30,8450.0,8353.578,-1.0,-1.141087278106509
2021-12-31,8450.0,8521.422,1.0,0.8452292899408285
2022-01-01,8060.0,8578.875,1.0,1.5251479289940828
2022-01-02,8290.0,8401.681,1.0,4.2392141943238215
2022-01-03,8370.0,8351.792,1.0,0.7453798816344994
2022-01-04,8000.0,8396.07,0.0,0.3114732676224612
2022-01-05,7940.0,8281.088,1.0,3.5135986328125
2022-01-06,7940.0,8156.186,1.0,2.722746034713476
2022-01-07,7940.0,8088.1836,1.0,1.866292112720403
2022-01-08,8310.0,8068.5503,1.0,1.619021322024559
2022-01-09,8270.0,8241.657,-1.0,-0.822416046179302
2022-01-10,8550.0,8369.532,1.0,1.2035335739117292
2022-01-11,8610.0,8556.936,0.0,0.08111750730994152
2022-01-12,8470.0,8699.256,1.0,1.036653418989547
2022-01-13,8470.0,8696.971,1.0,2.679701335596222
2022-01-14,8470.0,8654.972,1.0,2.183845096664699
2022-01-15,8080.0,8619.042,1.0,1.7596457164994097
2022-01-16,8050.0,8421.514,1.0,4.226654354888614
2022-01-17,8200.0,8261.314,1.0,2.6250242624223605
2022-01-18,7800.0,8253.733,1.0,0.6552853467987805
2022-01-19,7730.0,8110.0186,1.0,3.974596854967949
2022-01-20,7730.0,7969.013,1.0,3.092020486335705
2022-01-21,7730.0,7893.0464,1.0,2.1092676160252264
2022-01-22,7420.0,7868.724,1.0,1.7946199365297542
2022-01-23,7070.0,7729.2446,1.0,4.167717370704178
2022-01-24,6890.0,7465.517,1.0,5.594301129331683
2022-01-25,6570.0,7205.7554,1.0,4.582806547079101
2022-01-26,6680.0,6919.2173,1.0,5.315331585331051
2022-01-27,6680.0,6800.51,1.0,1.80403840755988
2022-01-28,6680.0,6777.103,1.0,1.453638133888473
2022-01-29,6950.0,6789.32,1.0,1.6365243146519461
2022-01-30,6860.0,6923.019,0.0,-0.3882152090827338
